FIPS,Walkability_Index,Obesity_Rate,Fast_Food_Per_1000,Log_Fast_Food
17187,6.0984848485,33.4,0.419262111,0.35013709641259594
17195,6.59259259274603,33.4,0.622072577,0.4837047000682556
17197,9.16027280472123,33.4,0.746305525,0.5575024277907598
17199,6.49404761903571,33.4,0.798012495,0.5866818854134908
17201,7.1666666666374,33.4,0.782097101,0.5777908174630868
17203,5.84444444446667,33.4,0.525058389,0.42203269719526565
18001,5.7611111113,37.7,0.502246141,0.40696141541515435
18003,10.0393258426966,37.7,0.748324752,0.5586580448744921
18005,6.52824858774576,37.7,0.793397069,0.5841116252086131
18007,5.96969697009091,37.7,0.343210161,0.2950623915232781
18011,6.53603603597297,37.7,0.6200701,0.48246941991304204
18019,9.07432432464865,37.7,0.846846521,0.6134796013919122
18021,6.24691358018519,37.7,0.495313585,0.40233594069980944
18029,5.89215686279412,37.7,0.582048833,0.45872073675780706
18033,6.29047619054286,37.7,0.641172409,0.4954108699651742
18035,7.36633663378218,37.7,0.793273032,0.5840424596614305
18039,7.324000000136,37.7,0.727586687,0.5467254560084981
18043,8.45197740133898,37.7,0.861457407,0.621359733058922
18051,6.79885057455172,37.7,0.620842576,0.4829461226766487
18053,6.79938271624074,37.7,0.766577244,0.5690439140051293
18057,7.9380952382,37.7,0.795960963,0.5855402341204026
18059,6.60360360351351,37.7,0.502809465,0.40733633294112215
18061,4.30434782617391,37.7,0.442456126,0.3663473036862646
18063,6.74871794886154,37.7,0.77921629,0.5761729808325718
18067,6.9166666665,37.7,0.979064941,0.6826244811401365
18073,5.93333333352,37.7,0.717703342,0.5409881322839135
18081,7.51801801822973,37.7,0.765844584,0.5686290937791311
18089,8.15512465384488,37.7,0.93121326,0.658148437534741
18091,7.23694779119277,37.7,0.647438049,0.49922138365261204
18095,7.0733944956055,37.7,0.562919796,0.4465557359832487
18097,11.5643459914731,37.7,0.847665489,0.613922944388875
18099,5.64035087702632,37.7,0.824151993,0.6011152176760441
18105,10.1017543856737,37.7,0.742145061,0.5551171476384205
18109,6.07777777788889,37.7,0.523286223,0.4208699899392217
18111,5.25641025653846,37.7,0.431437403,0.3586791163428516
18121,4.91228070184211,37.7,0.23709324,0.2127644664791881
18127,7.10642570298795,37.7,0.731079638,0.5487452820681947
18129,5.77777777795833,37.7,0.395647883,0.3333587397161129
18141,7.80983847280617,37.7,0.747742057,0.5583247016993013
18145,5.938095238,37.7,0.579438865,0.4570696352244508
18153,6.1166666667,37.7,0.437360287,0.3628082973137799
18157,10.851307189598,37.7,0.724064946,0.5446848432256765
18159,5.24509803917647,37.7,0.525382519,0.422245210737403
18163,7.70780590705063,37.7,0.942739546,0.6640991140606946
18165,5.85964912289474,37.7,0.456650794,0.3761398238125154
18167,10.6507092200426,37.7,0.834834158,0.6069541003105597
18169,6.54545454527273,37.7,0.779625773,0.5764031023128501
18173,6.44961240332558,37.7,0.426749289,0.35539863209917866
18177,6.73397435894231,37.7,0.668916643,0.5121746991544303
18179,5.6346153845,37.7,0.568545222,0.4501485796005285
18183,5.19642857182143,37.7,0.610855758,0.4767655644941613
19013,7.84653465361386,37.4,0.764607847,0.5679284826961272
19015,7.09649122836842,37.4,0.266392648,0.2361724241350911
19017,6.7666666668,37.4,0.355576634,0.30422692395422773
19029,6.53333333366667,37.4,0.624171019,0.4849975434610752
19031,6.0916666668,37.4,0.378685415,0.3211304473333686
19035,6.09523809514286,37.4,0.893655062,0.6385088567416499
19037,5.41666666657143,37.4,0.338009119,0.2911827770789256
19041,6.84259259272222,37.4,1.001502275,0.6938980360973597
19043,5.73684210521053,37.4,0.635067284,0.4916839557960623
19045,9.2291666663125,37.4,0.668218672,0.5117563936652639
19047,6.38235294082353,37.4,0.534632266,0.4282907862148343
19049,7.6356589144186,37.4,0.721924841,0.5434427587115463
19057,11.9263565891395,37.4,0.981709182,0.6839596955758654
19059,7.2999999996,37.4,1.082682729,0.733656836227499
19061,7.4229166668,37.4,0.748027444,0.5584879773389293
19063,6.83333333336364,37.4,0.549752593,0.43809530077158443
19065,6.05303030313636,37.4,0.519264698,0.418226466496979
19067,5.95098039217647,37.4,0.322997421,0.27989993577339783
19069,5.60606060590909,37.4,0.401163369,0.3373028694074072
19073,5.70370370411111,37.4,0.454803854,0.37487108328858465
19081,5.16666666661538,37.4,0.571047902,0.4517428502153779
19083,6.1333333334,37.4,0.42232278,0.3522912957773935
19085,5.63095238092857,37.4,0.717978179,0.541148122084427
19093,6.21428571428571,37.4,0.585394382,0.4608331978294249
19099,7.0047619048,37.4,0.484548301,0.39511055157346936
19101,7.076923077,37.4,0.545048237,0.43505513122155565
19103,9.33564814793056,37.4,0.741511643,0.5547534964174187
19105,6.45370370372222,37.4,0.291021973,0.2554341318590913
19107,4.97435897430769,37.4,0.396628648,0.3340612238930518
19111,7.43137254864706,37.4,0.597371578,0.46835951467978265
19113,11.5875912409635,37.4,0.737314224,0.5523403713014567
19121,6.19444444458333,37.4,0.242116094,0.21681645257286988
19125,6.67261904767857,37.4,0.633140385,0.4905047778377273
19129,5.47435897407692,37.4,0.27089259,0.23971948037508106
19131,5.90277777783333,37.4,0.281769514,0.2482415560635384
19135,5.833333333375,37.4,0.386100382,0.32649432383052385
19139,9.33333333367647,37.4,0.896353245,0.639932697133164
19141,6.6041666664375,37.4,0.584838092,0.4604822519538325
19145,6.68421052621053,37.4,0.331718981,0.28647057463456865
19151,5.87037037011111,37.4,0.454063863,0.37436230043012864
19153,11.8123620308411,37.4,0.75665462,0.5634112161766378
19155,7.22043010746237,37.4,0.760757744,0.5657442527595096
19157,5.77450980405882,37.4,0.544040024,0.43440237354640066
19161,5.9166666666875,37.4,0.41653651,0.3482148147533048
19163,7.99462365592742,37.4,0.860197663,0.6206827525089152
19167,6.71794871780769,37.4,0.599263787,0.46954339022700453
19169,7.39682539674603,37.4,0.773639262,0.5730335159716544
19171,5.29166666655,37.4,0.357121587,0.3053659766915211
19175,6.51111111133333,37.4,0.575799942,0.4547630430227486
19181,6.448275862,37.4,0.497464836,0.40377356892876054
19187,10.3245614036579,37.4,0.584404767,0.4602087954710201
19189,6.60714285735714,37.4,0.291913986,0.25612482884083726
19193,11.9552469137315,37.4,0.862921536,0.6221459737169387
19197,6.26923076923077,37.4,0.644329906,0.49733294925129695
20005,6.1041666669375,35.7,0.37464878,0.31819826576276644
20013,6.68181818218182,35.7,0.421851933,0.35196020008052986
20015,6.37301587302381,35.7,0.73143059,0.5489479974267597
20027,6.00000000033333,35.7,0.747663558,0.5582797861680815
20035,6.66161616157576,35.7,0.664202392,0.5093459648104038
20041,6.33333333315789,35.7,0.547465265,0.43661827944424925
20045,8.55128205147692,35.7,0.889578044,0.636353547003108
20051,8.39333333336,35.7,1.220745683,0.797843032727925
20061,7.01333333324,35.7,0.682848096,0.5204876532623359
20079,7.05555555559259,35.7,0.699892104,0.5305647808126825
20085,5.56060606090909,35.7,0.531470656,0.42622848680677283
20091,10.622641509566,35.7,0.726260662,0.5459576021162084
20103,6.75000000008333,35.7,0.413393974,0.34599388578739043
20111,7.49479166690625,35.7,0.938114703,0.6617156979916459
20113,6.95402298827586,35.7,0.808492661,0.5924937143426166
20115,5.70238095235714,35.7,0.429110885,0.357052492158433
20117,6.30303030372727,35.7,0.621632814,0.4834335515207244
20121,6.31111111126667,35.7,0.466010362,0.38254467165230405
20123,7.833333334,35.7,0.510290861,0.4123022554561784
20147,5.97619047614286,35.7,0.965064645,0.6755251429989195
20149,5.96666666673333,35.7,0.606747031,0.4742116574380819
20155,7.1073446329661,35.7,0.776787043,0.5748067012482138
20161,7.74822695008511,35.7,0.683041453,0.5206025453272107
20169,11.6518518520222,35.7,1.001372218,0.6938330542947709
20173,10.9733514002764,35.7,0.905931234,0.6449707258823127
20177,11.1111111113481,35.7,0.755686104,0.5628597229698828
20181,7.437499999375,35.7,1.384801745,0.8691159950990014
20205,6.11111111116667,35.7,0.358765841,0.30657681789498187
20209,10.5662525877578,35.7,0.665597677,0.5101840241849915
21003,5.0222222224,37.7,0.422475696,0.35239880145938635
21015,8.19883040935088,37.7,0.967532277,0.6767801062574514
21017,5.80555555533333,37.7,0.703482211,0.5326745154462206
21019,7.31981981994595,37.7,1.440364599,0.8921474539618568
21021,7.07575757577273,37.7,0.922053516,0.6533941540730572
21025,3.83333333338462,37.7,0.557768941,0.44325463157225187
21029,5.7282608696087,37.7,0.571901381,0.45228595730628474
21031,3.83333333333333,37.7,0.472329378,0.3868457575039119
21033,5.81944444466667,37.7,0.788208425,0.581214238749655
21035,6.19354838693548,37.7,0.6361323,0.4923351028815774
21037,11.0774647888451,37.7,0.79770261,0.5865095219243276
21047,6.29666666652,37.7,0.685525596,0.5220774415748923
21049,6.06410256415385,37.7,0.767901719,0.5697933738694321
21055,4.2999999999,37.7,0.452130675,0.373031908909631
21059,7.12009803919118,37.7,0.725646734,0.5456018984799031
21061,3.8833333333,37.7,0.245198205,0.21929471804878073
21063,3.416666666625,37.7,0.406945199,0.34142082854643463
21065,4.59722222216667,37.7,0.496137232,0.4028866079654268
21067,11.0905448718846,37.7,0.926909626,0.655917489526011
21069,3.95454545445455,37.7,0.205437243,0.18684235838725394
21071,4.76829268304878,37.7,0.857780039,0.6193822474846672
21073,6.94736842110526,37.7,0.821628392,0.599730821943688
21081,4.76666666653333,37.7,0.748414516,0.5587093864205097
21083,5.24137931034483,37.7,0.461730689,0.3796211371090054
21087,3.53030303018182,37.7,0.545702577,0.43547854938054276
21089,6.20114942531035,37.7,0.516277075,0.4162580376706948
21093,6.13184079610448,37.7,0.70973599,0.5363389667820602
21101,5.95833333359375,37.7,0.737595022,0.5525019858822889
21103,4.32142857135714,37.7,0.373436242,0.3173158053810968
21111,11.7465156796516,37.7,0.896472991,0.6399958405479101
21113,7.97777777786667,37.7,0.702961683,0.5323689017210286
21117,11.0059523812768,37.7,0.607327223,0.47457268954901083
21121,5.2037037037037,37.7,0.805879712,0.5910478481254426
21127,4.29761904757143,37.7,0.583052576,0.459354993234263
21131,3.16666666641667,37.7,0.311300188,0.2710191549244068
21135,4.06060606027273,37.7,0.301613629,0.2636047478266908
21137,4.51754385989474,37.7,0.367857426,0.313245593008764
21139,3.90740740722222,37.7,0.33182171,0.28654771180795446
21145,7.04716981145283,37.7,1.142526388,0.7619856878666931
21151,6.35000000002,37.7,0.710762203,0.5369390039537741
21171,4.0666666665,37.7,0.568774283,0.4502946029813426
21173,5.76851851866667,37.7,0.674093544,0.5152718510317121
21179,5.43478260847826,37.7,0.581270158,0.458228421554729
21183,4.225,37.7,0.543955803,0.4343478261928813
21185,6.02777777775,37.7,0.402991086,0.3386064475719862
21191,4.77272727272727,37.7,0.274235576,0.2423464505741823
21195,4.16935483870968,37.7,1.034053683,0.7100306901001093
21199,5.64341085281395,37.7,0.656188011,0.504518582731221
21209,7.00462962975,37.7,0.667008698,0.5110308215114931
21211,5.39880952389286,37.7,0.64501822,0.49775146014383886
21215,4.57407407411111,37.7,0.45953536,0.37811813849371456
21217,5.92857142861905,37.7,0.894697964,0.6390594400791519
21227,6.69369369381081,37.7,0.825217485,0.6016991497973045
21229,4.185185185,37.7,0.576273978,0.45506382023521563
21231,4.68627450970588,37.7,0.494829029,0.40201183842992244
21235,5.17241379313793,37.7,0.823022664,0.6004959278737717
21239,5.75,37.7,0.709882319,0.5364245488481663
22005,6.66269841278571,40.1,0.847161233,0.61364999193883
22007,4.23529411764706,40.1,0.323759317,0.28047565624676496
22009,5.21354166653125,40.1,0.375319034,0.3186857289322333
22015,5.83105022834247,40.1,0.872127295,0.6270753752093534
22017,6.98632478631282,40.1,0.922186792,0.6534634920901298
22019,7.23529411773529,40.1,0.895184696,0.6393162986926458
22021,4.11111111111111,40.1,0.508181751,0.410904786859075
22029,6.20370370338889,40.1,0.581579804,0.4584242234452451
22033,7.1490066225298,40.1,1.032454133,0.709243995395527
22045,6.66666666667925,40.1,0.623269677,0.48444243431050277
22051,9.41260162591159,40.1,0.895116389,0.6392802556456818
22053,6.17307692296154,40.1,0.640861332,0.4952213064046016
22055,7.92635658911628,40.1,1.030350685,0.7082085293654473
22057,6.06862745094118,40.1,0.614779294,0.47919828727386327
22063,5.37037037035185,40.1,0.570486367,0.45138535928394263
22069,5.78571428588571,40.1,0.610808671,0.47673633302015705
22071,13.8475033737206,40.1,1.009048104,0.6976610297970094
22073,6.83482142854464,40.1,0.76752013,0.5695775076912051
22075,5.47826086952174,40.1,0.605719745,0.47357209531548405
22079,6.45138888884375,40.1,0.785582602,0.5797447496538023
22085,4.15217391313043,40.1,0.294080585,0.2578004700283633
22087,7.20748299320408,40.1,0.713581145,0.5385854174995517
22089,6.25000000014706,40.1,0.547304034,0.43651408363217503
22093,5.24074074072222,40.1,0.578954995,0.4567632326507164
22095,6.70555555526667,40.1,0.729137242,0.5476225800692229
22099,5.19791666675,40.1,0.490992188,0.39944179633225574
22101,7.30370370391111,40.1,0.724187851,0.5447561286025253
22103,6.965333333352,40.1,0.732597947,0.5496219855488098
22109,6.46969696976623,40.1,0.810129344,0.5933983034980156
22119,5.85897435897436,40.1,0.843370318,0.6115955906793206
22121,6.24999999992857,40.1,0.895789802,0.6396355337629204
22123,3.893939394,40.1,0.845387936,0.612689518804871
23001,7.55787037016667,33.1,0.819921315,0.598793266637625
23005,9.92845911942453,33.1,0.875512838,0.6288821356243486
23011,6.85113268614563,33.1,0.707575917,0.5350747723822111
23019,6.45584045587179,33.1,0.586858332,0.46175616975878264
23027,5.51960784308824,33.1,0.551060796,0.4389390813629977
23031,6.90287769788489,33.1,0.827489913,0.6029433930643202
24001,9.59259259242593,33.2,0.799349129,0.5874250045108831
24003,9.31720430109677,33.2,0.943757236,0.6646228196394426
24005,10.6634980987662,33.2,0.943079889,0.6642742858650273
24009,6.04545454534091,33.2,0.719872773,0.54225031890346
24013,6.44025157236792,33.2,0.739242554,0.553449704656779
24015,7.00877192970175,33.2,0.609172404,0.4757200120525918
24017,6.34375000015,33.2,0.778418362,0.5757244086257933
24021,8.70614035082105,33.2,0.773115218,0.5727380097522257
24023,5.69696969709091,33.2,0.935810328,0.6605260129805259
24025,8.41417165675449,33.2,0.661980867,0.5080101843332981
24027,10.0281385280714,33.2,0.898842156,0.6412443088389305
24031,12.5491313788502,33.2,0.783406973,0.5785255646582899
24033,11.2214786487667,33.2,0.930066884,0.6575546572386061
24035,6.15333333348,33.2,0.723122299,0.5441379352937888
24037,5.92121212118182,33.2,0.758586407,0.5645103084890166
24039,5.25000000011111,33.2,0.43216911,0.35919015514137553
24043,6.77719298241053,33.2,0.813782692,0.5954145495886242
24045,7.17605633816901,33.2,0.894316733,0.638858210455214
24510,14.1444614597351,33.2,1.117497683,0.7502350533285977
25001,9.01452991464103,27.2,0.989848197,0.6880583529121387
25003,9.1631701635035,27.2,0.842892826,0.6113365250705902
25005,11.5701981052041,27.2,0.686351478,0.5225673064177621
25007,11.375000001,27.2,0.973598301,0.6798584253692425
25009,12.1678899082569,27.2,0.750698566,0.5600148888554831
25011,7.99462365575806,27.2,0.455405802,0.37528476345581474
25013,11.3333333333056,27.2,0.605621696,0.4735110311142262
25015,8.9777777777619,27.2,0.625770569,0.4859818996938543
25017,12.4686395758648,27.2,0.814599931,0.5958650197284817
25021,11.6374824190781,27.2,0.69917351,0.5301419622546967
25023,9.27715877436769,27.2,0.612901866,0.4780349578626444
25025,15.0772292993455,27.2,0.969333172,0.6776949940782038
25027,9.83928571437857,27.2,0.691017509,0.5253304240911059
26001,3.5,34.5,0.475963831,0.3893112211354872
26003,6.28571428528571,34.5,0.998336077,0.6923148727879066
26005,5.37999999996,34.5,0.554962277,0.44145128617295204
26007,6.45959595987879,34.5,0.672852159,0.5145300493013691
26013,5.761904762,34.5,0.857422829,0.6191899511208926
26015,5.13257575756818,34.5,0.354489923,0.3034249428697127
26017,7.54528985513043,34.5,0.712981164,0.5382352233679255
26019,6.23076923092308,34.5,0.672193587,0.5141362896588909
26021,6.35198135202797,34.5,0.738441408,0.5529889692806343
26025,6.21652421661538,34.5,0.763587356,0.5673500050497713
26027,4.69927536234783,34.5,0.329559565,0.28484773325468526
26029,6.46666666696,34.5,0.881057262,0.6318339921734514
26035,5.09259259262963,34.5,0.649962604,0.5007526234132272
26037,6.40432098757407,34.5,0.589319527,0.4633059541864025
26045,6.6833333333375,34.5,0.808003783,0.5922233543350524
26049,9.05570530111321,34.5,0.684298694,0.5213492718255955
26051,4.284722222125,34.5,0.511327863,0.41298864386943307
26055,8.44642857125,34.5,1.047098041,0.7164232005004713
26057,5.46396396397297,34.5,0.595784843,0.467365679789536
26059,4.86991869921951,34.5,0.481843263,0.3932867608220241
26061,6.75000000014706,34.5,0.59784776,0.4686575737193373
26065,11.2296137339313,34.5,0.901555002,0.6426719735529051
26067,5.28148148155556,34.5,0.43375212,0.36029486810028044
26069,5.84615384611539,34.5,0.636435986,0.4925206977870654
26071,5.9,34.5,0.72293514,0.5440293131924472
26073,6.47286821681395,34.5,0.633057117,0.4904537901066014
26075,5.97837150133588,34.5,0.599031329,0.4693980265304235
26077,6.79365079370899,34.5,0.785749733,0.579838345535924
26081,10.3920308484344,34.5,0.768170416,0.5699453487105886
26087,4.72135416673438,34.5,0.570548296,0.45142479151354364
26091,6.02032520323171,34.5,0.623670876,0.4846895586390779
26093,6.15929203525664,34.5,0.597915113,0.4686997251571546
26099,7.66050375131351,34.5,0.798124909,0.5867444047154016
26101,6.25925925937037,34.5,0.565930963,0.4484805116670849
26103,7.21111111121667,34.5,0.729106545,0.5476048271276194
26111,5.86153846141538,34.5,0.707086444,0.5347880834205481
26115,5.72814207641803,34.5,0.670793235,0.5132985046741034
26119,4.71212121218182,34.5,0.321302354,0.27861788201519533
26121,6.85644768853285,34.5,0.695870221,0.5281960138050655
26125,7.81832797425509,34.5,0.853637815,0.6171500947695406
26127,5.16666666659091,34.5,0.335582972,0.2893678796799435
26139,6.62445887433766,34.5,0.576985061,0.4555148348859366
26145,6.6358381502948,34.5,0.790022552,0.58222821865598
26147,6.24817518248175,34.5,0.54616338,0.4357766237536368
26149,5.05952380928571,34.5,0.542334974,0.43329748501240056
26153,5.61111111116667,34.5,0.863770962,0.6226018342501948
26155,5.72321428566071,34.5,0.664324284,0.5094192056234839
26157,4.56802721089796,34.5,0.4016141,0.33762450108089603
26159,5.23232323231818,34.5,0.62273103,0.48411055083075943
26161,10.270666666716,34.5,0.799513221,0.5875161955508037
26163,10.5654334622098,34.5,0.785350978,0.5796150222337113
26165,6.54166666679167,34.5,0.770530164,0.5712790294198925
27001,4.90196078429412,33.6,0.567894995,0.44973395221130485
27003,9.27234042540851,33.6,0.59735328,0.4683480595462025
27005,5.58333333321429,33.6,0.522405386,0.4202915748285419
27007,5.84343434348485,33.6,0.590194345,0.4638562383224646
27009,6.19642857135714,33.6,0.561550856,0.44567946589460583
27013,7.22962962957778,33.6,0.908544719,0.6463410244193338
27017,5.82183908027586,33.6,0.251614541,0.22443435067415324
27019,7.38043478234783,33.6,0.553652704,0.440608741769432
27021,6.11904761885714,33.6,0.334135264,0.28828333965442243
27025,6.14444444456667,33.6,0.457794845,0.3769249138093598
27027,10.5416666659773,33.6,0.602875233,0.4717990371609317
27031,6.7333333334,33.6,0.923020124,0.653896931450482
27033,5.69230769230769,33.6,0.266856432,0.2365385815799655
27037,10.1724137929095,33.6,0.660017073,0.5068278872553212
27041,6.43333333332,33.6,0.626174092,0.4862300730449635
27043,6.11111111105556,33.6,0.441144019,0.3654372558123727
27047,6.44086021470968,33.6,0.757475972,0.5638786729164791
27049,6.83783783781081,33.6,0.647696376,0.49937817664932216
27053,12.5231481482819,33.6,0.824655771,0.6013913506135868
27055,7.10256410215385,33.6,0.268355519,0.23772119447678777
27057,5.50980392176471,33.6,0.367258877,0.3128079158182925
27059,5.43939393940909,33.6,0.362065226,0.3090020964484789
27061,5.19105691060976,33.6,0.309269249,0.26946915637986524
27065,5.0357142855,33.6,0.243664712,0.2180624338730799
27067,6.63725490164706,33.6,0.626014352,0.4861318376549306
27071,6.92857142857143,33.6,0.580479324,0.45772817065186994
27073,5.6875,33.6,0.459629238,0.37818245689501107
27075,6.36111111091667,33.6,0.751950383,0.5607296719076957
27083,7.03472222191667,33.6,0.910134137,0.6471734683884236
27087,4.6,33.6,0.548145413,0.43705770680233286
27091,6.56349206314286,33.6,0.718538284,0.5414740946272564
27093,5.56060606077273,33.6,0.385587603,0.3261243117594499
27095,6.63636363627273,33.6,0.573701501,0.4534304884273659
27097,5.62222222216667,33.6,0.662910163,0.5085691777052995
27099,7.55392156855882,33.6,0.49813199,0.40421899202791717
27101,5.25,33.6,0.367872477,0.3132565962879866
27103,6.61904761919048,33.6,0.754016578,0.5619083454446644
27105,6.00757575754545,33.6,0.467289716,0.38341696841506434
27109,7.77327327331531,33.6,0.696807265,0.5287484058480428
27113,6.40476190471429,33.6,0.288309067,0.25333055774757324
27117,6.712121212,33.6,0.657822609,0.5055050600362075
27119,7.27083333334375,33.6,0.485436887,0.3957089289863291
27123,13.2095833333,33.6,0.74100709,0.5544637331499598
27125,5.8333333332,33.6,0.741473079,0.5547313521916585
27127,6.3125,33.6,0.397904366,0.33497423374638147
27129,5.60784313729412,33.6,0.347149909,0.2979911822529161
27131,7.25193798467442,33.6,0.536640644,0.4295986337068187
27133,6.03703703688889,33.6,0.645091951,0.4977962799195791
27137,9.18979266346411,33.6,0.679970562,0.518776270642597
27139,8.33606557362295,33.6,0.557439506,0.4430431304757232
27141,5.966666666775,33.6,0.425053895,0.35420963405804745
27143,5.3125000001875,33.6,0.203873605,0.18554436214004325
27145,7.44557823131633,33.6,0.703538656,0.532707649965913
27149,5.78787878809091,33.6,0.614439309,0.47898771930491846
27153,4.73333333332,33.6,0.283034116,0.24922767608277618
27157,7.59649122784211,33.6,0.41585806,0.34773575013415775
27159,5.74509803929412,33.6,0.869124353,0.6254700607705368
27161,6.2777777778,33.6,0.646900296,0.4988949126296265
27163,8.4829683699854,33.6,0.59892422,0.4693310406087001
27169,7.67543859668421,33.6,0.732890964,0.5497910912699495
27171,6.50769230767692,33.6,0.527633011,0.4237194858503226
28001,6.00000000003226,39.5,0.891824961,0.637541951022184
28007,5.14705882376471,39.5,0.722061753,0.5435222665704391
28033,6.31565656566667,39.5,0.833886623,0.6064375524031933
28035,7.63522012588679,39.5,0.999880016,0.6930871867603533
28045,6.04687500003125,39.5,0.583333313,0.4595323165363348
28047,7.0684079601194,39.5,0.790226102,0.5823419258422067
28049,9.73513513512973,39.5,0.995762527,0.6910261963623533
28059,6.325,39.5,0.6397686,0.49455513431993414
28073,6.22619047610714,39.5,1.013013363,0.699632784986341
28075,6.57692307723077,39.5,1.084731102,0.734639879067987
28079,3.72222222211111,39.5,0.747548461,0.5582139263579092
28087,6.68560606054545,39.5,0.840350568,0.6099560795600609
28089,6.60833333338333,39.5,1.094777822,0.739447496198925
28099,4.68055555554167,39.5,0.655262768,0.5039597684314917
28101,4.0,39.5,0.575098217,0.4543176303332924
28121,6.26126126128378,39.5,1.032216668,0.7091271519846353
28123,4.643939394,39.5,0.712732971,0.538090323361297
28131,5.20370370377778,39.5,0.816993475,0.5971831983233814
28151,7.5925925925,39.5,0.723673463,0.5444577476892747
29003,5.46428571407143,36.4,0.227453649,0.20494181948479503
29013,6.04761904792857,36.4,0.738825262,0.5532097484373616
29015,5.583333333625,36.4,0.356651545,0.30501956453262846
29019,7.61302682002299,36.4,0.81971246,0.5986784995961365
29021,8.40046296283333,36.4,0.843638062,0.6117408271273433
29027,5.87745098032353,36.4,0.490119636,0.39885640935153777
29031,6.98809523791071,36.4,1.056444287,0.7209784171470439
29037,7.0087719298421,36.4,0.543040633,0.4337549067996884
29039,5.55952380935714,36.4,0.768049181,0.5698767811362498
29043,6.19444444458333,36.4,0.518449068,0.4176894639467523
29047,9.32127192979605,36.4,0.702272117,0.5319638981001755
29051,7.07716049392593,36.4,0.866244018,0.623927864507787
29055,5.39682539685714,36.4,0.631871581,0.4897275653330982
29057,5.14814814811111,36.4,0.528541207,0.4243138210956006
29059,4.64444444433333,36.4,0.580753803,0.4579018237737137
29061,5.500000000125,36.4,0.362187624,0.30909195448062327
29063,5.5833333333,36.4,0.548245609,0.43712242472673135
29069,7.04545454536364,36.4,0.657940328,0.505576065715616
29071,6.35897435884615,36.4,0.689199686,0.5242548581908238
29077,7.98303393217365,36.4,0.986450732,0.6863494945554424
29091,6.203125,36.4,0.819631398,0.5986339520055948
29095,11.5217925107366,36.4,0.719623208,0.5421052017108152
29097,7.76773049644681,36.4,0.822043955,0.5999589231351379
29099,7.10206718344186,36.4,0.600327551,0.4702083276685838
29107,6.29444444456667,36.4,0.696842968,0.5287694469085824
29109,6.67741935490323,36.4,0.523903072,0.4212748541919532
29113,5.76282051288462,36.4,0.349307209,0.2995912822106574
29115,5.979166667,36.4,0.422654271,0.35252433175312037
29117,6.34848484827273,36.4,0.624436259,0.485160838053429
29119,4.88235294117647,36.4,0.436681211,0.36233573906219607
29135,5.93055555566667,36.4,0.449149817,0.37097705136855996
29141,5.39215686270588,36.4,0.434446812,0.36077927802445536
29145,6.12222222237778,36.4,0.530358791,0.42550221183416603
29147,6.83333333338889,36.4,0.597893596,0.4686862593949894
29149,4.5000000001,36.4,0.480261266,0.392218603277327
29151,4.60606060609091,36.4,0.369412631,0.3143819114099137
29155,7.00877192963158,36.4,0.512820542,0.41397581706420844
29157,6.3854166663125,36.4,0.520996153,0.4193654840168895
29159,7.41666666671053,36.4,0.776653349,0.574731453609129
29161,6.29729729751351,36.4,0.788039804,0.5811199382484998
29163,6.26470588194118,36.4,0.683682799,0.5209835364388986
29165,7.96825396823809,36.4,0.563211083,0.4467420922249529
29169,5.78160919537931,36.4,0.474302292,0.38818485550852705
29175,6.75396825371429,36.4,0.491621941,0.39986407892203846
29177,5.09803921570588,36.4,0.349116296,0.29944978255356886
29181,4.29761904757143,36.4,0.60150373,0.47094301913086367
29183,7.93055555560714,36.4,0.748392463,0.5586967731992866
29187,5.18888888886667,36.4,0.812213302,0.5945489170283043
29189,11.2174855493483,36.4,0.860143661,0.620653721839253
29195,6.79861111145833,36.4,0.656225383,0.5045411475475987
29201,7.38095238102857,36.4,0.600710392,0.47044752570912096
29207,6.22435897446154,36.4,0.517223537,0.4168820441580958
29209,5.368055555625,36.4,0.431233644,0.35853676048218946
29213,6.50980392167647,36.4,1.069442511,0.7272792526470883
29215,4.87878787877273,36.4,0.398215979,0.33519712329535767
29219,5.99999999989474,36.4,0.519210815,0.418190999368957
29221,5.09649122805263,36.4,0.406437963,0.34106024061632456
29223,4.1555555556,36.4,0.39157334,0.3304350063081702
29225,5.65942028982609,36.4,0.602122486,0.4713293039006684
29229,5.48245614047368,36.4,0.436562061,0.36225280142776084
29510,13.9782407406972,36.4,1.038149476,0.7120422765663085
30001,7.0,30.5,0.949066758,0.6673506723759697
30009,6.07575757545455,30.5,0.54940021,0.4378678947519926
30013,8.11111111143055,30.5,0.934280753,0.659735553506767
30021,7.62121212090909,30.5,0.584453523,0.46023956743716177
30023,7.01515151490909,30.5,0.543242097,0.4338854612679021
30027,7.083333334,30.5,0.630403459,0.4888275050493329
30029,7.28571428568571,30.5,0.614070714,0.47875938177523725
30031,10.6083333338333,30.5,0.924610019,0.6547233596836539
30035,4.07407407411111,30.5,0.51493305,0.415371246565721
30041,7.18421052668421,30.5,0.855850339,0.6183429947980712
30047,5.53333333328,30.5,0.645452797,0.49801560287615987
30049,7.82026143821569,30.5,0.697717488,0.5292846947768604
30053,7.05882352958823,30.5,0.491569579,0.39982897423656694
30057,5.35714285728571,30.5,0.446478397,0.3691319106526366
30063,11.9627192984342,30.5,0.822165608,0.600025688230801
30067,8.2291666660625,30.5,1.133651495,0.7578348288587586
